Zeit;Kanal A
(ms);(mV)

-20,48857059;0,18577760
-20,48357059;0,18577760
-20,47857059;0,93073320
-20,47357059;0,93073320
-20,46857059;0,55856290
-20,46357060;0,55856290
-20,45857060;0,55856290
-20,45357060;0,37217020
-20,44857060;0,55856290
-20,44357060;0,37217020
-20,43857060;0,55856290
-20,43357060;0,93073320
-20,42857060;0,55856290
-20,42357060;0,18577760
-20,41857060;0,55856290
-20,41357060;0,18577760
-20,40857060;0,00000000
-20,40357060;0,55856290
-20,39857060;0,18577760
-20,39357060;0,93073320
-20,38857060;0,37217020
-20,38357060;0,55856290
-20,37857060;0,74434050
-20,37357060;0,00000000
-20,36857060;-0,37217020
-20,36357060;0,55856290
-20,35857060;0,18577760
-20,35357060;0,37217020
-20,34857060;-0,37217020
-20,34357060;-1,11712600
-20,33857060;0,18577760
-20,33357060;0,00000000
-20,32857060;0,18577760
-20,32357060;-0,74434050
-20,31857060;-0,18577760
-20,31357060;-0,55856290
-20,30857060;-0,37217020
-20,30357060;-0,55856290
-20,29857060;-0,37217020
-20,29357060;-0,74434050
-20,28857060;-0,37217020
-20,28357060;-1,30290300
-20,27857060;-0,55856290
-20,27357060;-0,37217020
-20,26857060;-1,30290300
-20,26357060;-1,30290300
-20,25857060;-0,93073320
-20,25357060;-0,55856290
-20,24857060;-1,30290300
-20,24357060;-1,11712600
-20,23857060;-1,30290300
-20,23357060;-0,37217020
-20,22857060;-1,11712600
-20,22357060;-0,74434050
-20,21857060;-0,93073320
-20,21357060;-1,30290300
-20,20857060;-2,04785900
-20,20357060;-1,48929600
-20,19857060;-0,93073320
-20,19357060;-0,74434050
-20,18857060;-1,48929600
-20,18357060;-2,04785900
-20,17857060;-1,86146600
-20,17357060;-2,60642200
-20,16857060;-1,48929600
-20,16357060;-1,86146600
-20,15857060;-1,30290300
-20,15357060;-1,48929600
-20,14857060;-2,60642200
-20,14357060;-1,86146600
-20,13857060;-1,67568900
-20,13357060;-1,30290300
-20,12857060;-2,23425200
-20,12357060;-2,23425200
-20,11857060;-1,48929600
-20,11357060;-1,30290300
-20,10857060;-2,04785900
-20,10357060;-2,23425200
-20,09857060;-2,23425200
-20,09357060;-1,11712600
-20,08857060;-2,04785900
-20,08357060;-2,04785900
-20,07857060;-2,04785900
-20,07357060;-2,04785900
-20,06857061;-2,04785900
-20,06357061;-2,60642200
-20,05857061;-2,79281500
-20,05357061;-2,04785900
-20,04857061;-2,04785900
-20,04357061;-2,60642200
-20,03857061;-2,42002900
-20,03357061;-1,67568900
-20,02857061;-2,60642200
-20,02357061;-2,60642200
-20,01857061;-2,23425200
-20,01357061;-1,67568900
-20,00857061;-2,04785900
-20,00357061;-3,16498500
-19,99857061;-2,42002900
-19,99357061;-2,60642200
-19,98857061;-2,60642200
-19,98357061;-3,16498500
-19,97857061;-2,23425200
-19,97357061;-1,86146600
-19,96857061;-2,04785900
-19,96357061;-2,79281500
-19,95857061;-2,79281500
-19,95357061;-2,23425200
-19,94857061;-2,79281500
-19,94357061;-2,60642200
-19,93857061;-2,79281500
-19,93357061;-2,79281500
-19,92857061;-2,23425200
-19,92357061;-2,23425200
-19,91857061;-2,60642200
-19,91357061;-2,97859200
-19,90857061;-2,79281500
-19,90357061;-2,23425200
-19,89857061;-2,42002900
-19,89357061;-3,16498500
-19,88857061;-2,23425200
-19,88357061;-3,16498500
-19,87857061;-2,97859200
-19,87357061;-2,97859200
-19,86857061;-2,60642200
-19,86357061;-2,42002900
-19,85857061;-2,60642200
-19,85357061;-3,16498500
-19,84857061;-2,97859200
-19,84357061;-2,97859200
-19,83857061;-3,16498500
-19,83357061;-1,86146600
-19,82857061;-2,79281500
-19,82357061;-3,16498500
-19,81857061;-2,97859200
-19,81357061;-3,16498500
-19,80857061;-2,97859200
-19,80357061;-2,97859200
-19,79857061;-2,97859200
-19,79357061;-2,60642200
-19,78857061;-2,60642200
-19,78357061;-3,53715500
-19,77857061;-3,35137800
-19,77357061;-3,35137800
-19,76857061;-3,16498500
-19,76357061;-2,97859200
-19,75857061;-3,72354800
-19,75357061;-3,53715500
-19,74857061;-3,53715500
